ncbi_uid,accession,organism,title,length,pmid
387605083,JN800112.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 079-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605081,JN800111.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 073-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",652,
387605079,JN800110.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 059-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605077,JN800109.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 055-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605075,JN800108.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 050-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605073,JN800107.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 045-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605071,JN800106.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 039-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605069,JN800105.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 030-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605067,JN800104.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 025-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605065,JN800103.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 023-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605063,JN800102.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 021-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605061,JN800101.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 019-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605059,JN800100.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 017-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605057,JN800099.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 035-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605055,JN800098.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 034-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605053,JN800097.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 030-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605051,JN800096.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 029-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605049,JN800095.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 028-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",662,
387605047,JN800094.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 026-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605045,JN800093.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 025-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605043,JN800092.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605041,JN800091.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 004-C2 C6-France-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605039,JN800090.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 018-C2 C6-France-2006-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",669,
387605037,JN800089.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 013-C2 C6-France-2006-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",669,
387605035,JN800088.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 009-C2 C6-France-2006-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",666,
387605033,JN800087.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 005-C2 C6-France-2006-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605031,JN800086.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 003-C2 C6-France-2006-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605029,JN800085.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-C2 C6-France-2006-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",654,
387605027,JN800084.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-C2 C6-France-2005-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605025,JN800083.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 008-C2 C6-France-2005-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",659,
387605023,JN800082.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 005-C2 C6-France-2005-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",662,
387605021,JN800081.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 001-C2 C6-France-2005-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605019,JN800080.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 013-C2 C6-France-2003-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",656,
387605017,JN800079.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-C2 C6-France-2003-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",660,
387605015,JN800078.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 009-C2 C6-France-2003-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",656,
387605013,JN800077.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 006-C2 C6-France-2003-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",656,
387605011,JN800076.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 003-C2 C6-France-2003-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",655,
387605009,JN800075.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 001-C2 C6-France-2003-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",656,
387605007,JN800074.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 027-C2 C6-France-1995-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605005,JN800073.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 023-C2 C6-France-1995-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605003,JN800072.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 020-C2 C6-France-1995-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387605001,JN800071.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-C2 C6-France-1994-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387604999,JN800070.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 011-C2 C6-France-1994-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387604997,JN800069.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 006-C2 C6-France-1994-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387604995,JN800068.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 005-C2 C6-France-1994-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387604993,JN800067.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-C2 C6-France-1993-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",653,
387604991,JN800066.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 004-C2 C6-France-1993-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",482,
387604989,JN800065.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-C2 C6-France-1993-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",482,
354801504,JN850973.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone pMV10-3 C2/C6 fragment genomic sequence,158,
354801503,JN850972.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone p271 C2/C6 fragment genomic sequence,158,
354801502,JN850971.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone pMV12-3 C2/C6 fragment genomic sequence,158,
354801501,JN850970.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone pMV12-2 C2/C6 fragment genomic sequence,158,
354801500,JN850969.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone pMV2-3 C2/C6 fragment genomic sequence,156,
354801499,JN850968.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone pMV2-2 C2/C6 fragment genomic sequence,158,
354801498,JN850967.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate M2-08 C2/C6 fragment genomic sequence,109,
354801497,JN850966.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate M1-08 C2/C6 fragment genomic sequence,159,
354801496,JN850965.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone 57-30-5 C2/C6 fragment genomic sequence,185,
354801495,JN850964.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone 57-30-2 C2/C6 fragment genomic sequence,191,
354801494,JN850963.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone 57-23-4 C2/C6 fragment genomic sequence,176,
354801493,JN850962.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone 57-23-1 C2/C6 fragment genomic sequence,179,
354801492,JN850961.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone 57-10-4 C2/C6 fragment genomic sequence,179,
354801491,JN850960.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 clone 57-10-1 C2/C6 fragment genomic sequence,178,
326486524,HQ917032.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C3 clone 2 C2/C6 fragment genomic sequence,115,
326486523,HQ917031.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C3 clone 3 C2/C6 fragment genomic sequence,118,
326486522,HQ917030.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C3 clone 1 C2/C6 fragment genomic sequence,118,
326486521,HQ917029.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C3 clone 30 C2/C6 fragment genomic sequence,103,
326486520,HQ917028.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C2 clone 1 C2/C6 fragment genomic sequence,103,
326486519,HQ917027.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C2 clone 7 C2/C6 fragment genomic sequence,103,
326486518,HQ917026.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C2 clone 24 C2/C6 fragment genomic sequence,103,
326486517,HQ917025.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C9 clone 1 C2/C6 fragment genomic sequence,103,
326486516,HQ917024.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C9 clone 2 C2/C6 fragment genomic sequence,103,
326486515,HQ917023.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C9 clone 3 C2/C6 fragment genomic sequence,103,
326486514,HQ917022.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C10 clone 1 C2/C6 fragment genomic sequence,103,
326486513,HQ917021.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C10 clone 2 C2/C6 fragment genomic sequence,103,
326486512,HQ917020.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C10 clone 3 C2/C6 fragment genomic sequence,103,
326486511,HQ917019.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C3 clone 12 C2/C6 fragment genomic sequence,103,
326486510,HQ917018.1,Ostreid herpesvirus 1,Ostreid herpesvirus 1 isolate C2 clone 8 C2/C6 fragment genomic sequence,103,
310877158,HQ400697.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p137 gene, complete cds",1395,
310877156,HQ400696.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p136c gene, complete cds",969,
310877154,HQ400695.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p135c gene, complete cds",1947,
310877152,HQ400694.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p134c gene, complete cds",2106,
310877150,HQ400693.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p133c gene, complete cds",1041,
310877148,HQ400692.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p131c gene, complete cds",1911,
310877146,HQ400691.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p130 gene, complete cds",1269,
310877144,HQ400690.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p121 gene, complete cds",1197,
310877142,HQ400689.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p117c gene, complete cds",885,
310877140,HQ400688.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p113c gene, complete cds",795,
310877138,HQ400687.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p112 gene, complete cds",2706,
310877136,HQ400686.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p111 gene, complete cds",1698,
310877134,HQ400685.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p110 gene, complete cds",525,
310877132,HQ400684.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p104c gene, complete cds",2073,
310877130,HQ400683.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p102 gene, complete cds",1023,
310877128,HQ400682.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p093 gene, complete cds",510,
310877126,HQ400681.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p086 gene, complete cds",1884,
310877124,HQ400680.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p077c gene, complete cds",741,
310877122,HQ400679.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p075 gene, complete cds",879,
310877120,HQ400678.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p073c gene, complete cds",1422,
310877118,HQ400677.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p070c gene, complete cds",972,
310877116,HQ400676.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 p064 gene, complete cds",468,
302321456,HM631981.1,Abalone herpesvirus Victoria/AUS/2007,"Abalone herpesvirus Victoria/AUS/2007 AbHVscaffold_3197-3033, complete sequence",59682,
